FREQ;Frequency;REF_AREA;Territory;DATA_TYPE_AGGR;Aggregate;VALUATION;Valuation (DESC);ADJUSTMENT;Adjustment (DESC);EDITION;Edition (DESC);TIME_PERIOD;Observation;OBS_STATUS;Observation status;NOTE_REF_AREA;Territory (NOTE_REF_AREA);NOTE_DATA_TYPE_AGGR;Aggregate (NOTE_DATA_TYPE_AGGR);NOTE_VALUATION;Valuation (NOTE_VALUATION);NOTE_ADJUSTMENT;Adjustment (NOTE_ADJUSTMENT);NOTE_EDITION;Edition (NOTE_EDITION);BASE_PER;Base year;UNIT_MEAS;Measure unit;UNIT_MULT;Multiplication unit
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2001-Q3;136192;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2001-Q4;185483;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2002-Q1;113676;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2002-Q2;147272;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2002-Q3;137206;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2002-Q4;193036;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2003-Q1;117184;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2003-Q2;162462;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2003-Q3;140088;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2003-Q4;192390;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2004-Q1;119836;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2004-Q2;161541;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2004-Q3;142030;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2004-Q4;206257;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2005-Q1;125739;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2005-Q2;156859;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2005-Q3;148396;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2005-Q4;212931;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2006-Q1;132264;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2006-Q2;174420;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2006-Q3;155859;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2006-Q4;223087;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2007-Q1;137841;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2007-Q2;182102;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2007-Q3;171715;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2007-Q4;242563;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2008-Q1;146791;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2008-Q2;183628;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2008-Q3;175698;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2008-Q4;236301;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2009-Q1;143349;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2009-Q2;180524;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2009-Q3;171927;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2009-Q4;232827;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2010-Q1;146781;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2010-Q2;181839;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2010-Q3;177057;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2010-Q4;232712;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2011-Q1;153651;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2011-Q2;182872;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2011-Q3;177123;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2011-Q4;240491;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2012-Q1;156308;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2012-Q2;185377;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2012-Q3;183721;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2012-Q4;250145;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2013-Q1;155928;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2013-Q2;196835;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2013-Q3;178981;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2013-Q4;246886;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2014-Q1;158175;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2014-Q2;194201;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2014-Q3;181804;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2014-Q4;249345;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2015-Q1;160381;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2015-Q2;199130;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2015-Q3;185054;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2015-Q4;250227;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2016-Q1;162943;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2016-Q2;199543;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2016-Q3;185839;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2016-Q4;245716;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2017-Q1;167918;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2017-Q2;201374;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2017-Q3;187410;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2017-Q4;250546;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2018-Q1;170638;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2018-Q2;206715;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2018-Q3;190209;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2018-Q4;252488;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2019-Q1;175600;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2019-Q2;212925;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2019-Q3;195350;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2019-Q4;263562;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2020-Q1;168706.6;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2020-Q2;184975.1;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2020-Q3;183663.7;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2020-Q4;254323.6;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2021-Q1;175475;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
Q;Quarterly;IT;Italy;OTR_C_W0;Total government revenue;V;Current prices;N;Raw data;2025M6;jun-25;2021-Q2;213700;;;;;;;;;CORREZ__N_N1;Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.;;;;;EURO;Euro;6;Millions
